# ------------------------------------------------------------------------
# len (2pi/Angstrom), sscha freq (cm-1), sscha + static bubble freq (cm-1)
# ------------------------------------------------------------------------
  0.084682		 51.8087503	 51.8087503	 59.8669939	 68.6232097	 70.8253045	 70.8253045		 51.5776222	 51.5776447	 56.7784020	 65.1341727	 67.9864893	 67.9921914	
  0.087602		 51.0918270	 51.0918270	 59.2377404	 67.1800534	 69.7026071	 69.7026071		 50.8758419	 50.8759621	 56.1300840	 63.6876463	 66.8474401	 66.8536620	
  0.090522		 50.2276457	 50.2276457	 58.4623994	 65.6367635	 68.4743220	 68.4743220		 50.0262095	 50.0264233	 55.3489754	 62.1356631	 65.5966648	 65.6034577	
  0.093443		 49.2171941	 49.2171941	 57.5340598	 64.0034712	 67.1429476	 67.1429476		 49.0297471	 49.0300517	 54.4320866	 60.4829167	 64.2362868	 64.2437328	
  0.096363		 48.0620927	 48.0620927	 56.4424482	 62.2952759	 65.7119652	 65.7119652		 47.8881289	 47.8885096	 53.3758694	 58.7386411	 62.7693405	 62.7774829	
  0.099283		 46.7645729	 46.7645729	 55.1728805	 60.5333183	 64.1858898	 64.1858898		 46.6036191	 46.6040301	 52.1719392	 56.9150847	 61.1997753	 61.2085865	
  0.102203		 45.3274555	 45.3274555	 53.7067725	 58.7443009	 62.5703329	 62.5703329		 45.1791349	 45.1796620	 50.8169661	 55.0427932	 59.5324772	 59.5423371	
  0.105123		 43.7541291	 43.7541291	 52.0259139	 56.9562567	 60.8720778	 60.8720778		 43.6179820	 43.6185089	 49.2790176	 53.1365458	 57.7735737	 57.7842910	
  0.108043		 42.0485280	 42.0485280	 50.1207185	 55.1903509	 59.0991728	 59.0991728		 41.9240203	 41.9246338	 47.5359030	 51.2308833	 55.9302042	 55.9421174	
  0.110963		 40.2151098	 40.2151098	 47.9968147	 53.4543568	 57.2610438	 57.2610438		 40.1019137	 40.1025000	 45.5795668	 49.3615554	 54.0115365	 54.0245472	
  0.113883		 38.2588331	 38.2588331	 45.6732995	 51.7444809	 55.3686305	 55.3686305		 38.1565284	 38.1570633	 43.4086899	 47.5329077	 52.0277784	 52.0420125	
  0.116803		 36.1851344	 36.1851344	 43.1748843	 50.0533116	 53.4345492	 53.4345492		 36.0933211	 36.0938578	 41.0534366	 45.7460384	 49.9910567	 50.0067519	
  0.119723		 33.9999047	 33.9999047	 40.5252493	 48.3765693	 51.4732840	 51.4732840		 33.9181609	 33.9187199	 38.5427577	 43.9894243	 47.9153212	 47.9326486	
  0.122643		 31.7094656	 31.7094656	 37.7444380	 46.7158257	 49.5014045	 49.5014045		 31.6372621	 31.6377513	 35.8904418	 42.2422204	 45.8163835	 45.8353787	
  0.125563		 29.3205455	 29.3205455	 34.8488723	 45.0785965	 47.5378038	 47.5378038		 29.2573603	 29.2579313	 33.1307441	 40.5238463	 43.7127864	 43.7337607	
  0.128484		 26.8402545	 26.8402545	 31.8522238	 43.4775558	 45.6039408	 45.6039408		 26.7856793	 26.7861812	 30.2799897	 38.8476001	 41.6260691	 41.6490159	
